Razão Social,CNPJ,Situação da Última Solicitação,Linhas de Fornecimento,Tipo,Documento,Status,Data de Vencimento,Situação Análise Documento
NEPOS SISTEMAS DE CONTROLE E AUTOMACAO EM ESTACIONAMENTO E TRAFEGO LTDA.,07760239000109,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA,SERVICO,SESMT - composição de acordo com NR 04,Não anexado,,NÃO ANALISADO
NEPOS SISTEMAS DE CONTROLE E AUTOMACAO EM ESTACIONAMENTO E TRAFEGO LTDA.,07760239000109,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA,SERVICO,Seguro de Responsabilidade Civil,Não anexado,,NÃO ANALISADO
NEPOS SISTEMAS DE CONTROLE E AUTOMACAO EM ESTACIONAMENTO E TRAFEGO LTDA.,07760239000109,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA,SERVICO,Seguro garantia,Não anexado,,NÃO ANALISADO
NEPOS SISTEMAS DE CONTROLE E AUTOMACAO EM ESTACIONAMENTO E TRAFEGO LTDA.,07760239000109,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA,SERVICO,TJSP - CERTIDÃO DE DISTRIBUIÇÃO CÍVEL EM GERAL,A vencer,,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,Avaliação ergonômica,Não anexado,,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,CERTIDÃO CRIMINAL - TRF3 - Abrangência Regional,Vencido,2026-03-23T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,CERTIDÃO CÍVEL - TRF3 - Abrangência Regional,Vencido,2026-03-23T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,Vencido,2026-05-17T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2026-06-23T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,A vencer,2026-08-03T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,CERTIFICADO DE REGULARIDADE FGTS,Vencido,2026-05-03T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,CIPA - composição / reuniões / atas/ treinamento,Vencido,2025-01-19T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,CND Federal,Vencido,2026-05-18T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,Vencido,2025-02-06T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,Vencido,2026-01-01T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,CONVENÇÃO COLETIVA DA CATEGORIA,A vencer,2027-01-29T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,Cartão CNPJ,A vencer,2026-12-23T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-06-21T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,Comprovante de Inscrição Sintegra,A vencer,2026-12-23T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,DCTFWEB,Vencido,2026-04-30T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,N/A,,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),Vencido,2025-02-25T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,GFD - GUIA DO FGTS DIGITAL MENSAL,Vencido,2025-02-13T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,N/A,,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,KIT RESCISÃO,A vencer,,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,Laudo de Periculosidade,A vencer,2050-03-24T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,Laudo de insalubridade,A vencer,2050-03-24T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,PCMSO,A vencer,2027-03-25T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,PGR,A vencer,2028-03-25T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,Vencido,2026-03-08T00:00:00Z,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,SESMT - composição de acordo com NR 04,Não anexado,,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,Seguro de Responsabilidade Civil,Não anexado,,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,Seguro garantia,Não anexado,,NÃO ANALISADO
ONET ENGENHARIA E MANUTENCAO LTDA,45654990000110,EM_ELABORACAO,"PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO DE VEÍCULOS, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO PREDIAL, PRESTAÇÃO DE SERVIÇOS DE MANUTENÇÃO TÉCNICA",SERVICO,TJSP - CERTIDÃO DE DISTRIBUIÇÃO CÍVEL EM GERAL,Vencido,2025-01-20T00:00:00Z,NÃO ANALISADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,Avaliação ergonômica,A vencer,2027-02-21T00:00:00Z,REPROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,CERTIDÃO CRIMINAL - TRF3 - Abrangência Regional,A vencer,2026-07-28T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,CERTIDÃO CÍVEL - TRF3 - Abrangência Regional,A vencer,2026-07-28T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,A vencer,2026-08-28T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,A vencer,2026-08-29T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,A vencer,2026-07-01T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,CERTIFICADO DE REGULARIDADE FGTS,A vencer,2026-06-19T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,CIPA - composição / reuniões / atas/ treinamento,A vencer,2027-02-21T00:00:00Z,REPROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,CND Federal,Vencido,2026-06-03T00:00:00Z,NÃO ANALISADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,A vencer,2026-06-20T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,A vencer,2030-01-07T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,CONVENÇÃO COLETIVA DA CATEGORIA,A vencer,2027-01-31T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,Cartão CNPJ,A vencer,2027-01-07T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,Certidão Negativa de Débitos Trabalhistas,A vencer,2026-06-21T00:00:00Z,NÃO ANALISADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,Comprovante de Inscrição Sintegra,A vencer,2027-04-28T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,DCTFWEB,A vencer,2026-12-31T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,N/A,,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),A vencer,2026-06-20T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,GFD - GUIA DO FGTS DIGITAL MENSAL,A vencer,2026-06-20T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,N/A,,REPROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,KIT RESCISÃO,A vencer,2026-12-31T00:00:00Z,REPROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,Laudo de Periculosidade,A vencer,2027-02-21T00:00:00Z,REPROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,Laudo de insalubridade,A vencer,2027-02-21T00:00:00Z,REPROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,PCMSO,A vencer,2027-02-10T00:00:00Z,REPROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,PGR,A vencer,2027-01-01T00:00:00Z,REPROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,N/A,,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,SESMT - composição de acordo com NR 04,N/A,,REPROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,Seguro de Responsabilidade Civil,A vencer,2026-11-07T00:00:00Z,APROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,Seguro garantia,N/A,,REPROVADO
ONSEG SERVICOS DE VIGILANCIA E SEGURANCA LTDA,83411025000105,APROVADO,PRESTAÇÃO DE SERVIÇOS DE SEGURANÇA PATRIMONIAL,SERVICO,TJSP - CERTIDÃO DE DISTRIBUIÇÃO CÍVEL EM GERAL,A vencer,2027-05-27T00:00:00Z,APROVADO
ORBENK ADMINISTRACAO E SERVICOS LTDA.,79283065000141,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA, PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE CARGAS",SERVICO,Avaliação ergonômica,N/A,,REPROVADO
ORBENK ADMINISTRACAO E SERVICOS LTDA.,79283065000141,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA, PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE CARGAS",SERVICO,CERTIDÃO CRIMINAL - TRF3 - Abrangência Regional,A vencer,2026-06-16T00:00:00Z,NÃO ANALISADO
ORBENK ADMINISTRACAO E SERVICOS LTDA.,79283065000141,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA, PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE CARGAS",SERVICO,CERTIDÃO CÍVEL - TRF3 - Abrangência Regional,Vencido,2026-05-31T00:00:00Z,APROVADO
ORBENK ADMINISTRACAO E SERVICOS LTDA.,79283065000141,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA, PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE CARGAS",SERVICO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,A vencer,2026-08-29T00:00:00Z,APROVADO
ORBENK ADMINISTRACAO E SERVICOS LTDA.,79283065000141,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA, PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE CARGAS",SERVICO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,Vencido,2026-05-16T00:00:00Z,APROVADO
ORBENK ADMINISTRACAO E SERVICOS LTDA.,79283065000141,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA, PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE CARGAS",SERVICO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,Vencido,2026-05-21T00:00:00Z,APROVADO
ORBENK ADMINISTRACAO E SERVICOS LTDA.,79283065000141,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL E LIMPEZA, PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE CARGAS",SERVICO,CERTIFICADO DE REGULARIDADE FGTS,Vencido,2026-05-02T00:00:00Z,APROVADO
