Razão Social,CNPJ,Situação da Última Solicitação,Linhas de Fornecimento,Tipo,Situação Documento,Documento,Marcas e Representações,Status,Data de Vencimento,Situação Análise Documento
AMBIENS CONSULTORIA E PROJETOS AMBIENTAIS LTDA.,04432182000120,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS AMBIENTAIS,SERVICO,NEUTRO,SESMT - composição de acordo com NR 04,,N/A,,REPROVADO
AMBIENS CONSULTORIA E PROJETOS AMBIENTAIS LTDA.,04432182000120,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS AMBIENTAIS,SERVICO,NEUTRO,Seguro de Responsabilidade Civil,,Vencido,2026-04-26T00:00:00-04:00,APROVADO
AMBIENS CONSULTORIA E PROJETOS AMBIENTAIS LTDA.,04432182000120,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS ADMINISTRATIVOS AMBIENTAIS,SERVICO,NEUTRO,Seguro garantia,,Vencido,2026-04-26T00:00:00-04:00,NÃO ANALISADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,Avaliação ergonômica,12/25 - Dezembro 2025,A vencer,2027-02-04T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,,CERTIDÃO JUDICIAL CRIMINAL - TRF,,Não anexado,,NÃO ANALISADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,,CERTIDÃO JUDICIAL CÍVEL - TRF,,Não anexado,,NÃO ANALISADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,12/25 - Dezembro 2025,A vencer,2026-09-13T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,,A vencer,2026-12-20T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,12/25 - Dezembro 2025,A vencer,2026-07-14T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,,A vencer,2026-07-14T00:00:00-04:00,NÃO ANALISADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,CIPA - composição / reuniões / atas/ treinamento,12/25 - Dezembro 2025,A vencer,2027-02-04T00:00:00-04:00,REPROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,CND Federal,,A vencer,2026-10-01T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,05/26 - Maio 2026,A vencer,2026-08-01T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,12/25 - Dezembro 2025,Vencido,2026-04-20T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,,Vencido,2026-02-06T00:00:00-04:00,NÃO ANALISADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,,A vencer,2027-02-13T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,CONVENÇÃO COLETIVA DA CATEGORIA,12/25 - Dezembro 2025,A vencer,2027-02-28T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,Cartão CNPJ,,A vencer,2026-09-18T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,,A vencer,2026-12-23T00:00:00-04:00,NÃO ANALISADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,REGULAR,Comprovante de Inscrição Sintegra,,A vencer,2026-12-23T00:00:00-04:00,NÃO ANALISADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,DCTFWEB,05/26 - Maio 2026,A vencer,2026-08-01T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,DCTFWEB,12/25 - Dezembro 2025,Vencido,2026-04-20T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,,N/A,,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),05/26 - Maio 2026,A vencer,2026-08-01T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),12/25 - Dezembro 2025,Vencido,2026-04-20T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,05/26 - Maio 2026,A vencer,2026-08-01T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,12/25 - Dezembro 2025,Vencido,2026-04-20T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,,N/A,,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,IBAMA - Certidão Negativa de Débitos,,A vencer,2026-07-23T00:00:00-04:00,REPROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,IBAMA - Certidão Negativa de Embargos,,A vencer,2026-07-23T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,IBAMA - Consulta de Regularidade,,A vencer,2026-07-13T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,KIT RESCISÃO,,A vencer,,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,Laudo de Periculosidade,12/25 - Dezembro 2025,A vencer,2027-02-04T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,Laudo de insalubridade,12/25 - Dezembro 2025,A vencer,2027-02-04T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,PCMSO,,A vencer,2027-02-04T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,PGR,,A vencer,2027-02-04T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,,N/A,,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,SESMT - composição de acordo com NR 04,12/25 - Dezembro 2025,A vencer,2027-02-04T00:00:00-04:00,REPROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,Seguro de Responsabilidade Civil,,A vencer,2027-01-10T00:00:00-04:00,APROVADO
BROOKS AMBIENTAL LTDA,03938048000133,APROVADO,"PRESTAÇÃO DE SERVIÇOS DE COLETA, TRANSPORTE E DESCARTE DE RESIDUOS",SERVICO,NEUTRO,Seguro garantia,04/26 - Abril 2026,A vencer,2027-12-31T00:00:00-04:00,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,Avaliação ergonômica,05/26 - Maio 2026,N/A,,REPROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,,CERTIDÃO JUDICIAL CRIMINAL - TRF,,Não anexado,,NÃO ANALISADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,,CERTIDÃO JUDICIAL CÍVEL - TRF,,Não anexado,,NÃO ANALISADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,06/26 - Junho 2026,A vencer,2026-11-30T00:00:00-04:00,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA ESTADUAL,,A vencer,2026-10-30T00:00:00-04:00,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,05/26 - Maio 2026,A vencer,2026-11-30T00:00:00-04:00,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,CERTIFICADO DE REGULARIDADE FGTS,,Vencido,2026-06-22T00:00:00-04:00,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,CIPA - composição / reuniões / atas/ treinamento,05/26 - Maio 2026,N/A,,REPROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,REGULAR,CND Federal,,A vencer,2026-11-30T00:00:00-04:00,NÃO ANALISADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,05/26 - Maio 2026,Vencido,2026-06-04T00:00:00-04:00,REPROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,01/26 - Janeiro 2026,A vencer,2026-12-30T00:00:00-04:00,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,CONVENÇÃO COLETIVA DA CATEGORIA,12/25 - Dezembro 2025,Vencido,2026-04-30T00:00:00-04:00,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,Cartão CNPJ,,A vencer,2028-01-01T00:00:00-04:00,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,,A vencer,2026-11-30T00:00:00-04:00,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,REGULAR,Comprovante de Inscrição Sintegra,,A vencer,2027-06-03T00:00:00-04:00,NÃO ANALISADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,DCTFWEB,05/26 - Maio 2026,N/A,,REPROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,,N/A,,REPROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),05/26 - Maio 2026,Vencido,2026-06-05T00:00:00-04:00,REPROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,GFD - GUIA DO FGTS DIGITAL MENSAL,05/26 - Maio 2026,Vencido,2026-06-05T00:00:00-04:00,REPROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,GRRF - GUIA DE RECOLHIMENTO RESCISÓRIO DO FGTS,05/26 - Maio 2026,N/A,,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,KIT RESCISÃO,,N/A,,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,Laudo de Periculosidade,05/26 - Maio 2026,N/A,,REPROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,Laudo de insalubridade,05/26 - Maio 2026,N/A,,REPROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,PCMSO,12/25 - Dezembro 2025,A vencer,2026-12-30T00:00:00-04:00,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,PGR,12/25 - Dezembro 2025,A vencer,2026-12-31T00:00:00-04:00,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,RECIBO DE FÉRIAS + COMPROVANTE DE PAGAMENTO,,N/A,,APROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,SESMT - composição de acordo com NR 04,05/26 - Maio 2026,N/A,,REPROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,Seguro de Responsabilidade Civil,,N/A,,REPROVADO
CALHAS REIS LTDA,76324110000170,APROVADO,PRESTAÇÃO DE SERVIÇOS DE ESTRUTURAS METÁLICAS,SERVICO,NEUTRO,Seguro garantia,05/26 - Maio 2026,N/A,,REPROVADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,Avaliação ergonômica,05/26 - Maio 2026,A vencer,2050-03-14T00:00:00-04:00,REPROVADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,Avaliação ergonômica,,A vencer,2027-03-01T00:00:00-04:00,NÃO ANALISADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,REGULAR,CERTIDÃO JUDICIAL CRIMINAL - TRF,,A vencer,2026-09-30T00:00:00-04:00,NÃO ANALISADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,IRREGULAR,CERTIDÃO JUDICIAL CÍVEL - TRF,,A vencer,2026-09-30T00:00:00-04:00,NÃO ANALISADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,CERTIDÃO NEGATIVA DE DÉBITOS DOS TRIBUTOS FEDERAIS,05/26 - Maio 2026,A vencer,2026-10-04T00:00:00-04:00,APROVADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,REGULAR,CERTIDÃO NEGATIVA RECEITA ESTADUAL,,A vencer,2027-01-02T00:00:00-04:00,NÃO ANALISADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,05/26 - Maio 2026,A vencer,2026-07-29T00:00:00-04:00,REPROVADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,CERTIDÃO NEGATIVA RECEITA MUNICIPAL,,Vencido,2026-07-01T00:00:00-04:00,NÃO ANALISADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,REGULAR,CERTIFICADO DE REGULARIDADE FGTS,,A vencer,2026-07-29T00:00:00-04:00,NÃO ANALISADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,CIPA - composição / reuniões / atas/ treinamento,05/26 - Maio 2026,A vencer,2027-03-01T00:00:00-04:00,REPROVADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,CND Federal,,A vencer,2026-10-04T00:00:00-04:00,NÃO ANALISADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,COMPROVANTE BANCÁRIO DE PAGAMENTO DOS SALÁRIOS,05/26 - Maio 2026,Vencido,2026-07-03T00:00:00-04:00,APROVADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,CONSULTA ATUALIZADA DE OPTANTE DO SIMPLES NACIONAL,,A vencer,2027-01-30T00:00:00-04:00,APROVADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,CONVENÇÃO COLETIVA DA CATEGORIA,,A vencer,2027-01-29T00:00:00-04:00,APROVADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,REGULAR,Cartão CNPJ,,A vencer,2027-07-02T00:00:00-04:00,NÃO ANALISADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,REGULAR,Certidão Negativa de Débitos Trabalhistas,,A vencer,2026-12-29T00:00:00-04:00,NÃO ANALISADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,REGULAR,Comprovante de Inscrição Sintegra,,A vencer,2027-07-02T00:00:00-04:00,NÃO ANALISADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,DCTFWEB,02/26 - Fevereiro 2026,Vencido,2026-04-25T00:00:00-04:00,APROVADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,DCTFWEB,05/26 - Maio 2026,A vencer,2026-07-25T00:00:00-04:00,NÃO ANALISADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,DECLARAÇÃO DE EXISTÊNCIA DE SUBCONTRATAÇÃO,,N/A,,APROVADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),03/26 - Março 2026,Vencido,2026-05-15T00:00:00-04:00,NÃO ANALISADO
CENTRO SANEAMENTO E SERVICOS AVANCADOS LTDA,61603387000165,EM_ELABORACAO,PRESTAÇÃO DE SERVIÇOS DE APOIO OPERACIONAL PARA MOVIMENTAÇÃO DE EQUIPAMENTOS,SERVICO,NEUTRO,FOPAG - (FOLHA DE PAGAMENTO + RESUMO),05/26 - Maio 2026,Vencido,2026-07-08T00:00:00-04:00,APROVADO
